minutes_watched,CLV,region,channel,Clicks,Conversions,Campaign_Spend,CTR,Conversion_Rate,Revenue,ROI,Cluster
4017.0,62.58,2,3,401,20,80.34,9.982574060243964,4.987531172069826,1000,1144.7099825740602,3
407.0,36.0,2,7,40,2,8.14,9.828009828009828,5.0,100,1128.5012285012283,3
713.0,143.0,0,8,71,3,14.26,9.957924263674615,4.225352112676056,150,951.8934081346424,3
756.0,62.58,2,2,75,3,15.120000000000001,9.920634920634921,4.0,150,892.0634920634919,3
1666.0,25.65,1,4,166,8,33.32,9.963985594237695,4.819277108433735,400,1100.480192076831,3
7625.0,62.58,2,4,762,38,152.5,9.99344262295082,4.986876640419948,1900,1145.9016393442623,3
628.0,36.0,2,7,62,3,12.56,9.872611464968154,4.838709677419355,150,1094.2675159235669,3
837.0,119.0,1,7,83,4,16.740000000000002,9.91636798088411,4.819277108433735,200,1094.743130227001,3
3.0,62.57,2,4,0,0,0.06,0.0,0.0,0,-100.0,3
1494.0,62.58,0,8,149,7,29.88,9.973226238286479,4.697986577181208,350,1071.3520749665329,3
78.0,119.0,1,4,7,0,1.56,8.974358974358974,0.0,0,-100.0,3
189.0,174.0,2,7,18,0,3.7800000000000002,9.523809523809524,0.0,0,-100.0,3
137.0,62.57,2,3,13,0,2.74,9.48905109489051,0.0,0,-100.0,3
2220.0,146.56,1,3,222,11,44.4,10.0,4.954954954954955,550,1138.738738738739,3
1557.0,180.91,1,1,155,7,31.14,9.955041746949261,4.516129032258064,350,1023.956326268465,3
518.0,62.58,2,7,51,2,10.36,9.845559845559846,3.9215686274509802,100,865.2509652509654,3
1933.0,310.99,1,4,193,9,38.660000000000004,9.984480082772892,4.66321243523316,450,1063.993792033109,3
8201.0,19.0,2,3,820,41,164.02,9.998780636507743,5.0,2050,1149.8475795634677,3
5221.0,62.58,2,6,522,26,104.42,9.998084658111473,4.980842911877394,1300,1144.9722275426163,3
1723.0,142.22,2,1,172,8,34.46,9.982588508415555,4.651162790697675,400,1060.7661056297156,3
409.0,62.58,2,4,40,2,8.18,9.7799511002445,5.0,100,1122.4938875305622,3
73258.0,62.58,2,4,7325,366,1465.16,9.998907969095526,4.996587030716724,18300,1149.01034699282,2
529.0,119.0,2,4,52,2,10.58,9.829867674858223,3.8461538461538463,100,845.179584120983,3
192.0,63.63,2,2,19,0,3.84,9.895833333333332,0.0,0,-100.0,3
2235.0,119.0,2,4,223,11,44.7,9.977628635346756,4.932735426008969,550,1130.4250559284117,3
6127.0,174.0,2,8,612,30,122.54,9.988575159131711,4.901960784313726,1500,1124.0900930308471,3
138.0,91.5,2,1,13,0,2.7600000000000002,9.420289855072465,0.0,0,-100.0,3
542.0,19.0,2,7,54,2,10.84,9.96309963099631,3.7037037037037033,100,822.509225092251,3
988.0,119.0,0,1,98,4,19.76,9.919028340080972,4.081632653061225,200,912.1457489878543,3
5905.0,119.0,0,8,590,29,118.10000000000001,9.991532599491956,4.915254237288136,1450,1127.7730736663846,3
248.0,119.34,0,3,24,1,4.96,9.67741935483871,4.166666666666666,50,908.0645161290322,3
352.0,119.0,2,4,35,1,7.04,9.943181818181818,2.857142857142857,50,610.2272727272727,3
104.0,118.43,0,3,10,0,2.08,9.615384615384617,0.0,0,-100.0,3
664.0,119.02,2,4,66,3,13.280000000000001,9.939759036144578,4.545454545454546,150,1029.5180722891566,3
10700.0,34.2,2,7,1070,53,214.0,10.0,4.953271028037383,2650,1138.3177570093458,0
46.0,119.0,0,4,4,0,0.92,8.695652173913043,0.0,0,-100.0,3
3245.0,72.57,2,1,324,16,64.9,9.984591679506934,4.938271604938271,800,1132.6656394453003,3
326.0,62.57,2,7,32,1,6.5200000000000005,9.815950920245399,3.125,50,666.8711656441717,3
2388.0,62.58,2,5,238,11,47.76,9.966499162479062,4.621848739495799,550,1051.5912897822445,3
626.0,119.0,0,8,62,3,12.52,9.904153354632587,4.838709677419355,150,1098.0830670926516,3
296.0,119.0,0,4,29,1,5.92,9.797297297297296,3.4482758620689653,50,744.5945945945946,3
0.0,119.23,0,4,0,0,0.0,0.0,0.0,0,0.0,3
3146.0,62.58,2,1,314,15,62.92,9.980928162746345,4.777070063694268,750,1091.9898283534649,3
156.0,62.58,2,5,15,0,3.12,9.615384615384617,0.0,0,-100.0,3
7208.0,143.85,0,4,720,36,144.16,9.988901220865705,5.0,1800,1148.612652608213,3
544.0,62.75,2,4,54,2,10.88,9.926470588235293,3.7037037037037033,100,819.1176470588235,3
695.0,119.0,2,7,69,3,13.9,9.928057553956835,4.3478260869565215,150,979.1366906474818,3
6522.0,118.78,0,4,652,32,130.44,9.996933455995094,4.9079754601226995,1600,1126.6176019625882,3
1024.0,70.24,0,7,102,5,20.48,9.9609375,4.901960784313726,250,1120.703125,3
1120.0,237.32,2,7,112,5,22.400000000000002,10.0,4.464285714285714,250,1016.0714285714284,3
1095.0,62.58,2,6,109,5,21.900000000000002,9.954337899543379,4.587155963302752,250,1041.552511415525,3
3976.0,62.58,2,2,397,19,79.52,9.984909456740443,4.785894206549118,950,1094.6680080482897,3
4037.0,138.55,1,4,403,20,80.74,9.982660391379737,4.962779156327544,1000,1138.543472875898,3
156.0,348.0,2,6,15,0,3.12,9.615384615384617,0.0,0,-100.0,3
440.0,201.73,2,7,44,2,8.8,10.0,4.545454545454546,100,1036.3636363636363,3
138.0,62.58,2,5,13,0,2.7600000000000002,9.420289855072465,0.0,0,-100.0,3
2317.0,59.04,0,3,231,11,46.34,9.969788519637463,4.761904761904762,550,1086.8795856711263,3
731.0,389.48,0,8,73,3,14.620000000000001,9.986320109439124,4.10958904109589,150,925.9917920656633,3
85.0,62.63,2,2,8,0,1.7,9.411764705882353,0.0,0,-100.0,3
9535.0,62.58,2,2,953,47,190.70000000000002,9.994756161510225,4.931794333683106,2350,1132.3020450970112,3
345.0,119.0,0,8,34,1,6.9,9.855072463768117,2.941176470588235,50,624.6376811594203,3
579.0,119.0,0,4,57,2,11.58,9.844559585492227,3.508771929824561,100,763.5578583765113,3
471.0,149.99,0,2,47,2,9.42,9.978768577494693,4.25531914893617,100,961.5711252653928,3
377.0,119.0,2,7,37,1,7.54,9.814323607427056,2.7027027027027026,50,563.129973474801,3
386.0,119.0,0,1,38,1,7.72,9.844559585492227,2.631578947368421,50,547.6683937823834,3
393.0,91.5,2,8,39,1,7.86,9.923664122137405,2.564102564102564,50,536.1323155216285,3
1936.0,208.8,1,4,193,9,38.72,9.96900826446281,4.66321243523316,450,1062.190082644628,3
1940.0,143.99,1,2,194,9,38.800000000000004,10.0,4.639175257731959,450,1059.7938144329894,3
227.0,27.0,0,7,22,1,4.54,9.691629955947137,4.545454545454546,50,1001.3215859030836,3
4828.0,111.62,1,7,482,24,96.56,9.983429991714996,4.979253112033195,1200,1142.7506213753106,3
171.0,142.14,1,3,17,0,3.42,9.941520467836257,0.0,0,-100.0,3
297.0,119.0,0,4,29,1,5.94,9.764309764309765,3.4482758620689653,50,741.7508417508418,3
1278.0,62.58,2,7,127,6,25.560000000000002,9.937402190923319,4.724409448818897,300,1073.7089201877934,3
1228.0,147.0,2,2,122,6,24.560000000000002,9.93485342019544,4.918032786885246,300,1121.4983713355048,3
101.0,118.64,0,4,10,0,2.02,9.900990099009901,0.0,0,-100.0,3
135.0,62.58,2,5,13,0,2.7,9.62962962962963,0.0,0,-100.0,3
262.0,119.0,2,1,26,1,5.24,9.923664122137405,3.8461538461538463,50,854.1984732824426,3
148.0,86.24,2,2,14,0,2.96,9.45945945945946,0.0,0,-100.0,3
411.0,62.58,2,5,41,2,8.22,9.975669099756692,4.878048780487805,100,1116.5450121654499,3
29.0,119.0,0,6,2,0,0.58,6.896551724137931,0.0,0,-100.0,3
669.0,119.0,0,3,66,3,13.38,9.865470852017937,4.545454545454546,150,1021.0762331838564,3
279.0,119.27,2,4,27,1,5.58,9.67741935483871,3.7037037037037033,50,796.0573476702509,3
329.0,62.58,2,5,32,1,6.58,9.72644376899696,3.125,50,659.8784194528876,3
288508.0,34.2,2,2,28850,1442,5770.16,9.99972271132863,4.998266897746967,72100,1149.5320753670608,1
207.0,62.58,2,2,20,1,4.14,9.66183574879227,5.0,50,1107.729468599034,3
8349.0,119.09,0,8,834,41,166.98,9.989220265900107,4.916067146282973,2050,1127.6919391543897,3
1.0,119.0,0,3,0,0,0.02,0.0,0.0,0,-100.0,3
107.0,62.58,2,2,10,0,2.14,9.345794392523365,0.0,0,-100.0,3
350.0,62.58,2,5,35,1,7.0,10.0,2.857142857142857,50,614.2857142857143,3
1591.0,64.8,1,7,159,7,31.82,9.993714644877436,4.40251572327044,350,999.9371464487745,3
786.0,155.2,0,6,78,3,15.72,9.923664122137405,3.8461538461538463,150,854.1984732824428,3
260.0,62.58,2,7,26,1,5.2,10.0,3.8461538461538463,50,861.5384615384615,3
607.0,119.0,2,5,60,3,12.14,9.884678747940692,5.0,150,1135.5848434925865,3
80.0,119.0,2,7,8,0,1.6,10.0,0.0,0,-100.0,3
194.0,62.58,2,4,19,0,3.88,9.793814432989691,0.0,0,-100.0,3
2849.0,229.66,2,2,284,14,56.980000000000004,9.968409968409969,4.929577464788732,700,1128.5012285012283,3
2891.0,101.02,2,6,289,14,57.82,9.996540989277067,4.844290657439446,700,1110.6537530266341,3
53.0,119.0,2,4,5,0,1.06,9.433962264150944,0.0,0,-100.0,3
615.0,82.04,2,7,61,3,12.3,9.91869918699187,4.918032786885246,150,1119.512195121951,3
52.0,119.0,0,2,5,0,1.04,9.615384615384617,0.0,0,-100.0,3
3635.0,119.0,0,3,363,18,72.7,9.986244841815681,4.958677685950414,900,1137.9642365887207,3
1882.0,62.58,2,6,188,9,37.64,9.989373007438896,4.787234042553192,450,1095.5366631243357,3
198.0,119.0,0,4,19,0,3.96,9.595959595959595,0.0,0,-100.0,3
109.0,62.58,2,4,10,0,2.18,9.174311926605505,0.0,0,-100.0,3
38.0,119.0,0,5,3,0,0.76,7.894736842105263,0.0,0,-100.0,3
1453.0,62.58,2,2,145,7,29.060000000000002,9.979353062629043,4.827586206896552,350,1104.4046799724706,3
933.0,141.64,1,4,93,4,18.66,9.967845659163988,4.301075268817205,200,971.8113612004288,3
979.0,36.0,2,4,97,4,19.580000000000002,9.908069458631257,4.123711340206185,200,921.4504596527067,3
899.0,145.72,1,8,89,4,17.98,9.899888765294772,4.49438202247191,200,1012.3470522803116,3
784.0,174.0,0,1,78,3,15.68,9.948979591836734,3.8461538461538463,150,856.6326530612243,3
454.0,91.5,2,3,45,2,9.08,9.911894273127754,4.444444444444445,100,1001.3215859030836,3
1289.0,42.8,1,2,128,6,25.78,9.930178432893715,4.6875,300,1063.6927851047324,3
972.0,27.0,2,7,97,4,19.44,9.979423868312757,4.123711340206185,200,928.8065843621398,3
1836.0,144.01,1,3,183,9,36.72,9.967320261437909,4.918032786885246,450,1125.4901960784314,3
1242.0,118.32,2,1,124,6,24.84,9.98389694041868,4.838709677419355,300,1107.729468599034,3
235.0,118.88,0,1,23,1,4.7,9.787234042553191,4.3478260869565215,50,963.8297872340426,3
976.0,84.14,2,2,97,4,19.52,9.938524590163935,4.123711340206185,200,924.5901639344263,3
419.0,62.58,2,1,41,2,8.38,9.785202863961814,4.878048780487805,100,1093.3174224343675,3
106.0,62.58,2,4,10,0,2.12,9.433962264150944,0.0,0,-100.0,3
1.0,62.57,2,4,0,0,0.02,0.0,0.0,0,-100.0,3
1.0,62.58,1,4,0,0,0.02,0.0,0.0,0,-100.0,3
2247.0,143.53,1,2,224,11,44.94,9.968847352024921,4.910714285714286,550,1123.8540275923453,3
1186.0,9.5,0,2,118,5,23.72,9.949409780775717,4.23728813559322,250,953.9629005059023,3
879.0,143.52,2,3,87,4,17.580000000000002,9.897610921501707,4.597701149425287,200,1037.6564277588166,3
1074.0,147.58,1,6,107,5,21.48,9.962756052141527,4.672897196261682,250,1063.8733705772813,3
605.0,62.58,2,2,60,3,12.1,9.917355371900827,5.0,150,1139.6694214876034,3
970.0,36.0,0,3,97,4,19.400000000000002,10.0,4.123711340206185,200,930.9278350515463,3
795.0,62.58,2,1,79,3,15.9,9.937106918238994,3.79746835443038,150,843.3962264150942,3
1636.0,119.02,1,6,163,8,32.72,9.963325183374083,4.9079754601226995,400,1122.4938875305622,3
7413.0,62.58,2,4,741,37,148.26,9.995953055443142,4.993252361673414,1850,1147.8079050317012,3
1806.0,64.8,2,6,180,9,36.12,9.966777408637874,5.0,450,1145.8471760797343,3
237.0,62.58,2,4,23,1,4.74,9.70464135021097,4.3478260869565215,50,954.8523206751055,3
22621.0,151.3,0,8,2262,113,452.42,9.999557932894215,4.9955791335101685,5650,1148.83957384731,0
68.0,144.47,1,3,6,0,1.36,8.823529411764707,0.0,0,-100.0,3
325.0,62.58,2,7,32,1,6.5,9.846153846153847,3.125,50,669.2307692307693,3
35.0,150.78,0,1,3,0,0.7000000000000001,8.571428571428571,0.0,0,-100.0,3
12126.0,62.58,2,7,1212,60,242.52,9.995051954477981,4.9504950495049505,3000,1137.0113805047006,0
941.0,27.0,2,4,94,4,18.82,9.989373007438896,4.25531914893617,200,962.6992561105208,3
386.0,119.0,2,7,38,1,7.72,9.844559585492227,2.631578947368421,50,547.6683937823834,3
738.0,119.38,0,3,73,3,14.76,9.89159891598916,4.10958904109589,150,916.2601626016261,3
8312.0,119.36,0,3,831,41,166.24,9.99759384023099,4.9338146811071,2050,1133.1568816169392,3
1235.0,142.14,1,4,123,6,24.7,9.959514170040485,4.878048780487805,300,1114.5748987854251,3
2134.0,62.58,2,7,213,10,42.68,9.981255857544518,4.694835680751173,500,1071.5089034676664,3
80.0,118.73,0,2,8,0,1.6,10.0,0.0,0,-100.0,3
568.0,196.81,2,3,56,2,11.36,9.859154929577464,3.571428571428571,100,780.2816901408451,3
678.0,113.46,2,4,67,3,13.56,9.882005899705016,4.477611940298507,150,1006.1946902654868,3
6008.0,185.99,2,4,600,30,120.16,9.986684420772303,5.0,1500,1148.335552596538,3
506.0,187.32,1,2,50,2,10.120000000000001,9.881422924901186,4.0,100,888.1422924901184,3
12.0,119.02,0,4,1,0,0.24,8.333333333333332,0.0,0,-100.0,3
2880.0,62.58,2,2,288,14,57.6,10.0,4.861111111111112,700,1115.2777777777776,3
47.0,119.0,0,3,4,0,0.9400000000000001,8.51063829787234,0.0,0,-100.0,3
2401.0,314.26,1,1,240,12,48.02,9.995835068721366,5.0,600,1149.4793835901708,3
515.0,78.87,2,4,51,2,10.3,9.902912621359224,3.9215686274509802,100,870.8737864077669,3
1703.0,119.0,2,8,170,8,34.06,9.982384028185555,4.705882352941177,400,1074.3981209630065,3
37.0,118.66,0,8,3,0,0.74,8.108108108108109,0.0,0,-100.0,3
1224.0,62.58,2,2,122,6,24.48,9.967320261437909,4.918032786885246,300,1125.4901960784314,3
843.0,25.65,2,2,84,4,16.86,9.9644128113879,4.761904761904762,200,1086.2396204033214,3
649.0,240.0,2,3,64,3,12.98,9.861325115562405,4.6875,150,1055.624036979969,3
210.0,119.0,2,8,21,1,4.2,10.0,4.761904761904762,50,1090.4761904761904,3
844.0,36.0,2,2,84,4,16.88,9.95260663507109,4.761904761904762,200,1084.8341232227488,3
310.0,197.97,0,4,31,1,6.2,10.0,3.225806451612903,50,706.4516129032257,3
551.0,133.04,2,2,55,2,11.02,9.98185117967332,3.6363636363636362,100,807.4410163339384,3
264.0,119.0,0,4,26,1,5.28,9.848484848484848,3.8461538461538463,50,846.9696969696969,3
8.0,118.52,0,5,0,0,0.16,0.0,0.0,0,-100.0,3
2606.0,119.0,2,1,260,13,52.120000000000005,9.97697620874904,5.0,650,1147.12202609363,3
60628.0,30.6,2,2,6062,303,1212.56,9.998680477667085,4.998350379412735,15150,1149.4227089793496,2
679.0,36.0,0,2,67,3,13.58,9.867452135493373,4.477611940298507,150,1004.5655375552283,3
875.0,118.48,0,2,87,4,17.5,9.942857142857143,4.597701149425287,200,1042.857142857143,3
162.0,62.58,2,2,16,0,3.24,9.876543209876543,0.0,0,-100.0,3
469.0,62.58,2,4,46,2,9.38,9.808102345415778,4.3478260869565215,100,966.0980810234541,3
185.0,119.0,2,4,18,0,3.7,9.72972972972973,0.0,0,-100.0,3
681.0,62.58,2,5,68,3,13.620000000000001,9.985315712187958,4.411764705882353,150,1001.3215859030836,3
55.0,138.0,0,7,5,0,1.1,9.090909090909092,0.0,0,-100.0,3
6607.0,36.0,2,7,660,33,132.14000000000001,9.989405176328138,5.0,1650,1148.6756470410169,3
1321.0,67.46,2,4,132,6,26.42,9.992429977289932,4.545454545454546,300,1035.5034065102193,3
475.0,62.58,2,2,47,2,9.5,9.894736842105264,4.25531914893617,100,952.6315789473686,3
1587.0,144.36,1,4,158,7,31.740000000000002,9.955891619407687,4.430379746835443,350,1002.7095148078134,3
35.0,119.0,0,3,3,0,0.7000000000000001,8.571428571428571,0.0,0,-100.0,3
555.0,119.0,0,2,55,2,11.1,9.90990990990991,3.6363636363636362,100,800.900900900901,3
405.0,19.0,2,2,40,2,8.1,9.876543209876543,5.0,100,1134.5679012345681,3
341.0,62.22,2,4,34,1,6.82,9.970674486803519,2.941176470588235,50,633.1378299120234,3
606.0,62.58,2,2,60,3,12.120000000000001,9.900990099009901,5.0,150,1137.6237623762374,3
250.0,62.58,2,2,25,1,5.0,10.0,4.0,50,900.0,3
3517.0,36.0,2,7,351,17,70.34,9.980096673301109,4.843304843304843,850,1108.4162638612452,3
1758.0,119.11,0,2,175,8,35.160000000000004,9.954493742889648,4.571428571428571,400,1037.6564277588166,3
995.0,64.8,2,8,99,4,19.900000000000002,9.949748743718594,4.040404040404041,200,905.0251256281406,3
71.0,118.84,0,4,7,0,1.42,9.859154929577464,0.0,0,-100.0,3
0.0,119.0,0,2,0,0,0.0,0.0,0.0,0,0.0,3
332.0,19.0,2,6,33,1,6.640000000000001,9.939759036144578,3.0303030303030303,50,653.0120481927711,3
310.0,119.0,2,4,31,1,6.2,10.0,3.225806451612903,50,706.4516129032257,3
1158.0,19.0,2,4,115,5,23.16,9.93091537132988,4.3478260869565215,250,979.4473229706391,3
1437.0,118.58,0,2,143,7,28.740000000000002,9.951287404314545,4.895104895104895,350,1117.8148921363952,3
176.0,119.0,2,2,17,0,3.52,9.659090909090908,0.0,0,-100.0,3
14528.0,172.33,2,2,1452,72,290.56,9.994493392070485,4.958677685950414,3600,1138.9867841409691,0
196.0,62.58,2,2,19,0,3.92,9.693877551020408,0.0,0,-100.0,3
37.0,143.0,2,3,3,0,0.74,8.108108108108109,0.0,0,-100.0,3
3553.0,119.0,2,2,355,17,71.06,9.991556431184915,4.788732394366197,850,1096.1722488038279,3
2783.0,62.58,2,2,278,13,55.660000000000004,9.989220265900107,4.676258992805756,650,1067.804527488322,3
3306.0,64.8,0,6,330,16,66.12,9.98185117967332,4.848484848484849,800,1109.9213551119176,3
726.0,62.58,2,7,72,3,14.52,9.917355371900827,4.166666666666666,150,933.0578512396693,3
1435.0,147.0,0,4,143,7,28.7,9.965156794425086,4.895104895104895,350,1119.5121951219512,3
5777.0,14.25,0,4,577,28,115.54,9.98788298424788,4.852686308492201,1400,1111.7015752120478,3
265.0,142.88,1,3,26,1,5.3,9.811320754716983,3.8461538461538463,50,843.3962264150944,3
7568.0,64.8,0,4,756,37,151.36,9.989429175475687,4.894179894179894,1850,1122.2515856236785,3
104.0,35.0,1,3,10,0,2.08,9.615384615384617,0.0,0,-100.0,3
25903.0,79.42,2,1,2590,129,518.0600000000001,9.998841832992317,4.980694980694981,6450,1145.0295332586957,0
4.0,147.11,2,3,0,0,0.08,0.0,0.0,0,-100.0,3
1540.0,129.6,0,6,154,7,30.8,10.0,4.545454545454546,350,1036.3636363636363,3
947.0,14.25,2,2,94,4,18.94,9.926082365364309,4.25531914893617,200,955.9662090813093,3
591.0,62.58,2,3,59,2,11.82,9.983079526226735,3.389830508474576,100,746.0236886632825,3
531.0,178.59,1,2,53,2,10.620000000000001,9.981167608286253,3.7735849056603774,100,841.6195856873821,3
11.0,62.58,2,2,1,0,0.22,9.090909090909092,0.0,0,-100.0,3
352.0,119.39,0,3,35,1,7.04,9.943181818181818,2.857142857142857,50,610.2272727272727,3
54761.0,120.59,2,3,5476,273,1095.22,9.999817388287285,4.985390796201607,13650,1146.3249392816056,2
1565.0,145.21,1,1,156,7,31.3,9.968051118210862,4.487179487179487,350,1018.2108626198083,3
1161.0,62.58,2,4,116,5,23.22,9.991386735572782,4.310344827586207,250,976.6580534022396,3
5330.0,34.2,2,2,533,26,106.60000000000001,10.0,4.878048780487805,1300,1119.5121951219512,3
205.0,77.3,2,4,20,1,4.1,9.75609756097561,5.0,50,1119.5121951219512,3
5292.0,25.65,2,2,529,26,105.84,9.996220710506424,4.914933837429111,1300,1128.2690854119426,3
1278.0,62.58,2,7,127,6,25.560000000000002,9.937402190923319,4.724409448818897,300,1073.7089201877934,3
191.0,62.58,2,2,19,0,3.8200000000000003,9.947643979057592,0.0,0,-100.0,3
993.0,146.37,1,4,99,4,19.86,9.969788519637463,4.040404040404041,200,907.0493454179255,3
523.0,119.0,0,3,52,2,10.46,9.94263862332696,3.8461538461538463,100,856.0229445506691,3
20.0,119.0,0,2,2,0,0.4,10.0,0.0,0,-100.0,3
35.0,119.0,0,8,3,0,0.7000000000000001,8.571428571428571,0.0,0,-100.0,3
214.0,119.0,0,7,21,1,4.28,9.813084112149532,4.761904761904762,50,1068.2242990654204,3
105.0,8.0,2,2,10,0,2.1,9.523809523809524,0.0,0,-100.0,3
0.0,62.58,2,7,0,0,0.0,0.0,0.0,0,0.0,3
6.0,119.0,2,2,0,0,0.12,0.0,0.0,0,-100.0,3
45.0,146.2,1,3,4,0,0.9,8.88888888888889,0.0,0,-100.0,3
227.0,130.0,0,8,22,1,4.54,9.691629955947137,4.545454545454546,50,1001.3215859030836,3
2288.0,142.82,2,4,228,11,45.76,9.965034965034965,4.824561403508771,550,1101.923076923077,3
298.0,119.0,2,2,29,1,5.96,9.731543624161073,3.4482758620689653,50,738.9261744966443,3
564.0,138.0,2,2,56,2,11.28,9.929078014184398,3.571428571428571,100,786.5248226950355,3
99.0,118.68,2,7,9,0,1.98,9.090909090909092,0.0,0,-100.0,3
3999.0,143.0,2,1,399,19,79.98,9.977494373593398,4.761904761904762,950,1087.7969492373093,3
765.0,119.0,0,7,76,3,15.3,9.934640522875817,3.9473684210526314,150,880.392156862745,3
6655.0,119.0,2,7,665,33,133.1,9.992486851990984,4.962406015037594,1650,1139.6694214876034,3
950.0,22.61,2,4,95,4,19.0,10.0,4.2105263157894735,200,952.6315789473686,3
437.0,119.36,0,3,43,2,8.74,9.839816933638444,4.651162790697675,100,1044.1647597254005,3
113.0,62.58,2,3,11,0,2.2600000000000002,9.734513274336283,0.0,0,-100.0,3
3191.0,62.57,2,7,319,15,63.82,9.996866186148543,4.702194357366771,750,1075.1801942964587,3
5889.0,62.58,2,2,588,29,117.78,9.98471726948548,4.931972789115646,1450,1131.1088470028867,3
1055.0,119.0,0,3,105,5,21.1,9.95260663507109,4.761904761904762,250,1084.8341232227488,3
433.0,14.25,2,5,43,2,8.66,9.930715935334874,4.651162790697675,100,1054.7344110854503,3
690.0,119.0,2,4,69,3,13.8,10.0,4.3478260869565215,150,986.9565217391303,3
192.0,119.0,2,8,19,0,3.84,9.895833333333332,0.0,0,-100.0,3
4.0,155.96,0,6,0,0,0.08,0.0,0.0,0,-100.0,3
2865.0,62.58,2,7,286,14,57.300000000000004,9.982547993019198,4.895104895104895,700,1121.6404886561954,3
3602.0,19.0,2,3,360,18,72.04,9.994447529150472,5.0,900,1149.305941143809,3
238.0,19.0,2,7,23,1,4.76,9.663865546218489,4.3478260869565215,50,950.4201680672269,3
687.0,62.58,2,7,68,3,13.74,9.8981077147016,4.411764705882353,150,991.7030567685588,3
1364.0,62.58,2,2,136,6,27.28,9.970674486803519,4.411764705882353,300,999.7067448680352,3
3993.0,119.0,0,4,399,19,79.86,9.992486851990984,4.761904761904762,950,1089.5817680941648,3
1183.0,119.0,2,1,118,5,23.66,9.974640743871513,4.23728813559322,250,956.6356720202874,3
676.0,25.65,2,3,67,3,13.52,9.911242603550296,4.477611940298507,150,1009.4674556213016,3
257.0,119.4,1,8,25,1,5.14,9.72762645914397,4.0,50,872.762645914397,3
667.0,62.58,2,4,66,3,13.34,9.89505247376312,4.545454545454546,150,1024.4377811094453,3
5088.0,19.0,2,2,508,25,101.76,9.984276729559749,4.921259842519685,1250,1128.380503144654,3
1035.0,62.58,2,4,103,5,20.7,9.951690821256038,4.854368932038835,250,1107.729468599034,3
321.0,62.58,2,4,32,1,6.42,9.968847352024921,3.125,50,678.816199376947,3
1783.0,63.63,2,6,178,8,35.660000000000004,9.983174425126192,4.49438202247191,400,1021.7049915872124,3
14128.0,23.37,2,1,1412,70,282.56,9.994337485843714,4.957507082152975,3500,1138.6749716874292,0
1517.0,78.87,2,4,151,7,30.34,9.95385629531971,4.635761589403973,350,1053.5926170072512,3
658.0,62.57,2,8,65,3,13.16,9.878419452887538,4.615384615384616,150,1039.8176291793313,3
